ALARM_TYPE,ALARM_AREA,ALARM_ITEM_INDEX,ALARM_COMP_INDEX,ALARM_TIME,RECOVER_TIME,ALARM_CONTENTS,ALARM_GLOBINDEX,
DIGIT_ALARM,"2","0","0","2024-08-22 11:53:18","2024-08-22 11:54:25","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-08-22 11:54:25","2024-08-22 16:49:12","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-08-22 11:54:25","2024-08-22 16:49:12","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-08-22 16:49:12","2024-08-22 16:49:18","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-08-22 16:49:18","2024-08-30 09:09:47","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-08-22 16:49:18","2024-08-30 09:09:47","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-08-30 09:09:47","2024-08-30 09:26:06","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-08-30 09:26:06","2024-09-03 08:31:27","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-08-30 09:26:06","2024-09-03 08:31:27","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-03 08:31:27","2024-09-03 08:41:26","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-03 08:41:26","2024-09-03 08:44:53","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-03 08:44:53","2024-09-03 08:59:14","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-03 08:59:14","2024-09-03 17:10:32","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-03 08:59:14","2024-09-03 17:10:32","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-03 17:10:32","2024-09-04 09:46:45","手动模式！Manual mode！","2",
DIGIT_ALARM,"2","0","0","2024-09-03 17:10:32","2024-09-04 09:46:45","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-04 09:46:45","2024-09-04 10:20:53","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-04 09:46:45","2024-09-04 10:20:53","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-04 10:20:53","2024-09-04 10:21:12","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-04 10:21:12","2024-09-05 13:39:47","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-04 10:21:12","2024-09-05 13:39:47","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-05 13:39:47","2024-09-06 15:14:13","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-06 15:14:13","2024-09-09 14:09:07","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-06 15:14:13","2024-09-09 14:09:07","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 14:09:07","2024-09-09 14:09:16","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 14:09:16","2024-09-09 14:36:34","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-09 14:09:16","2024-09-09 14:36:34","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 14:36:34","2024-09-09 14:36:36","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 14:36:36","2024-09-09 16:11:53","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-09 14:36:36","2024-09-09 16:11:53","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:11:53","2024-09-09 16:12:13","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:12:13","2024-09-09 16:13:23","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:13:23","2024-09-09 16:13:24","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:13:24","2024-09-09 16:16:24","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:16:24","2024-09-09 16:16:26","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:16:26","2024-09-09 16:16:27","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:16:27","2024-09-09 16:16:29","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:16:29","2024-09-09 16:16:30","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:16:30","2024-09-09 16:16:32","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:16:32","2024-09-09 16:16:33","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:16:33","2024-09-09 16:16:34","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:16:34","2024-09-09 16:22:53","运行中！Running!","1",
DIGIT_ALARM,"0","1","0","2024-09-09 16:22:53","2024-09-09 16:26:39","X0未检测到标签！X0 did not detect label!","0",
DIGIT_ALARM,"2","0","0","2024-09-09 16:22:53","2024-09-09 16:25:08","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:25:08","2024-09-09 16:25:23","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:25:23","2024-09-09 16:25:24","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:25:24","2024-09-09 16:26:33","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:26:33","2024-09-09 16:27:39","手动模式！Manual mode！","2",
DIGIT_ALARM,"3","0","0","2024-09-09 16:27:07","2024-09-09 16:27:10","X8急停按下！X8 emergency stop pressed!","3",
DIGIT_ALARM,"1","0","0","2024-09-09 16:25:24","2024-09-09 16:27:36","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-09 16:27:39","2024-09-09 16:41:43","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-09 16:41:43","2024-09-09 16:42:51","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-09 16:42:51","2024-09-11 11:21:48","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-09 16:42:51","2024-09-11 11:21:48","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-11 11:21:48","2024-09-11 11:21:55","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-11 11:21:55","2024-09-11 13:27:00","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-11 11:21:55","2024-09-11 13:27:00","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-11 13:27:00","2024-09-11 13:27:49","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-11 13:27:49","2024-09-11 14:40:11","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-11 13:27:49","2024-09-11 14:40:11","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-11 14:40:11","2024-09-11 14:40:27","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-11 14:40:27","2024-09-11 15:06:24","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-11 14:40:27","2024-09-11 15:06:24","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-11 15:06:24","2024-09-11 17:11:00","手动模式！Manual mode！","2",
DIGIT_ALARM,"2","0","0","2024-09-11 15:06:24","2024-09-11 17:11:00","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-11 17:11:00","2024-09-11 18:38:55","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-11 17:11:00","2024-09-11 18:38:55","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-11 18:38:55","2024-09-11 18:39:00","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-11 18:39:00","2024-09-12 09:43:03","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-11 18:39:00","2024-09-12 09:43:03","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 09:43:03","2024-09-12 10:03:42","手动模式！Manual mode！","2",
DIGIT_ALARM,"2","0","0","2024-09-12 09:43:03","2024-09-12 10:03:42","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:03:42","2024-09-12 10:30:06","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-12 10:03:42","2024-09-12 10:30:06","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:30:06","2024-09-12 10:30:29","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:30:29","2024-09-12 10:43:43","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:43:43","2024-09-12 10:43:44","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:43:44","2024-09-12 10:43:49","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:43:49","2024-09-12 10:43:51","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:43:51","2024-09-12 10:43:56","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:43:56","2024-09-12 10:43:57","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:43:57","2024-09-12 10:44:00","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:44:00","2024-09-12 10:44:01","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:44:01","2024-09-12 10:45:20","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:45:20","2024-09-12 10:45:27","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:45:27","2024-09-12 10:45:29","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:45:29","2024-09-12 10:45:41","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:45:41","2024-09-12 10:47:57","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 10:45:20","2024-09-12 10:52:35","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 10:52:35","2024-09-12 11:21:04","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-12 10:52:35","2024-09-12 11:21:04","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 11:21:04","2024-09-12 11:21:09","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 11:21:09","2024-09-12 11:44:35","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-12 11:21:09","2024-09-12 11:44:35","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-12 11:44:35","2024-09-12 11:44:58","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-12 11:44:58","2024-09-13 08:42:52","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-12 11:44:58","2024-09-13 08:42:52","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-13 08:42:52","2024-09-13 11:46:35","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-13 11:46:35","2024-09-13 19:20:39","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-13 11:46:35","2024-09-13 19:20:39","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-13 19:20:39","2024-09-14 13:28:23","手动模式！Manual mode！","2",
DIGIT_ALARM,"2","0","0","2024-09-13 19:20:39","2024-09-14 13:28:23","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-14 13:28:23","2024-09-14 16:44:11","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-14 13:28:23","2024-09-14 16:44:11","运行中！Running!","1",
DIGIT_ALARM,"2","0","0","2024-09-14 16:44:11","2024-09-14 16:44:15","手动模式！Manual mode！","2",
DIGIT_ALARM,"1","0","0","2024-09-14 16:44:15","","运行中！Running!","1",
DIGIT_ALARM,"1","0","0","2024-09-14 16:44:15","","运行中！Running!","1",
